PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, SPED
Station name, SanPedro        
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, SPED.cwu.nam08.pos
Offset from source file, 7.09 mm North, 27.30 mm East, 17.54 mm Vertical
Reference position, 18.4610151265 North Latitude, -69.3055732035 East Longitude, -22.11387 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2012-12-19,5.35, 29.35, 6.86, 1.92, 2.18, 8.38, repro,
2012-12-20,6.30, 26.83, 4.95, 1.88, 2.16, 8.26, repro,
2012-12-21,6.05, 27.74, 7.05, 1.82, 2.04, 7.94, repro,
2012-12-22,5.36, 28.51, 13.83, 1.82, 2.03, 7.91, repro,
2012-12-23,6.16, 27.10, 20.68, 1.86, 2.09, 8.08, repro,
2012-12-24,5.09, 25.80, 4.86, 1.91, 2.06, 8.28, repro,
2012-12-25,4.91, 29.52, 16.35, 1.9, 2.14, 8.52, repro,
2012-12-26,5.48, 29.49, 10.98, 1.82, 2.03, 7.91, repro,
2012-12-27,4.55, 29.11, 20.71, 1.94, 2.16, 8.42, repro,
2012-12-28,8.18, 26.63, 6.00, 1.98, 2.24, 8.82, repro,
2012-12-29,7.73, 27.76, 14.54, 1.93, 2.13, 8.29, repro,
2012-12-30,6.46, 30.56, 6.83, 1.88, 2.1, 8.14, repro,
2012-12-31,5.93, 30.38, 15.47, 1.86, 2.16, 8.17, repro,
2013-01-01,6.48, 32.88, 13.68, 1.86, 2.17, 8, repro,
2013-01-02,6.71, 28.50, 16.53, 1.84, 2.14, 7.98, repro,
2013-01-03,7.58, 27.45, 14.36, 1.85, 2.14, 8.09, repro,
2013-01-04,7.75, 31.11, 13.95, 1.83, 2.11, 7.99, repro,
2013-01-05,6.73, 25.03, 16.11, 1.84, 2.13, 8, repro,
2013-01-06,7.27, 29.40, 8.10, 1.63, 1.98, 8.11, rern6,
2013-01-07,7.94, 29.35, 6.87, 1.61, 1.83, 7.83, rern6,
2013-01-08,6.68, 29.07, 15.61, 1.6, 1.88, 7.88, rern6,
2013-01-09,6.59, 30.47, 13.07, 1.6, 1.85, 7.77, rern6,
2013-01-10,6.26, 28.46, 3.18, 1.61, 1.83, 7.66, rern6,
2013-01-11,6.54, 28.23, 12.11, 1.58, 1.79, 7.55, rern6,
2013-01-12,6.48, 28.02, 14.61, 1.62, 1.92, 7.86, rern6,
2013-01-13,6.10, 27.76, 14.62, 1.62, 1.82, 7.8, rern6,
2013-01-14,6.18, 29.01, 15.52, 1.65, 1.82, 7.86, rern6,
2013-01-15,7.13, 28.54, 16.20, 1.75, 1.86, 8.26, rern6,
2013-01-16,7.20, 27.83, 14.36, 1.76, 1.94, 8.45, rern6,
2013-01-17,6.89, 28.77, 13.08, 1.65, 1.91, 8.03, rern6,
2013-01-18,6.82, 32.32, 15.76, 1.62, 1.83, 7.89, rern6,
2013-01-19,8.56, 28.99, 15.66, 1.59, 1.81, 7.64, rern6,
2013-01-20,8.49, 29.76, 11.16, 1.61, 1.81, 7.73, rern6,
2013-01-21,8.00, 30.32, 19.91, 1.59, 1.81, 7.6, rern6,
2013-01-22,8.23, 31.05, 2.14, 1.61, 1.93, 7.82, rern6,
2013-01-23,8.71, 31.48, 3.46, 1.67, 1.89, 7.9, rern6,
2013-01-24,6.21, 30.92, 14.81, 1.67, 1.88, 7.92, rern6,
2013-01-25,7.65, 30.53, 21.48, 1.65, 1.81, 7.81, rern6,
2013-01-26,5.18, 33.28, 6.60, 1.71, 1.92, 8.06, rern6,
2013-01-27,7.84, 30.12, 11.19, 1.62, 1.82, 7.82, rern6,
2013-01-28,8.55, 29.71, 22.55, 1.58, 1.8, 7.62, rern6,
2013-01-29,8.34, 28.55, 19.27, 1.57, 1.82, 7.58, rern6,
2013-01-30,8.67, 30.26, 17.88, 1.61, 1.9, 7.84, rern6,
2013-01-31,6.84, 36.01, 6.58, 3.58, 4.33, 17.74, rern6,
2013-02-01,10.16, 27.94, 24.63, 1.6, 1.96, 7.8, rern6,
2013-02-02,9.13, 27.70, 12.83, 1.62, 1.98, 7.9, rern6,
2013-02-03,9.04, 28.37, 27.64, 1.57, 1.85, 7.64, rern6,
2013-02-04,9.47, 28.79, 32.63, 1.58, 1.82, 7.59, rern6,
2013-02-05,10.56, 29.65, 32.97, 1.64, 1.86, 7.88, rern6,
2013-02-06,9.27, 28.12, 26.08, 1.72, 2.01, 8.47, rern6,
2013-02-07,5.49, 30.52, 20.12, 1.64, 1.99, 7.9, rern6,
2013-02-08,9.23, 30.47, 13.98, 1.58, 1.86, 7.7, rern6,
2013-02-09,7.52, 26.76, 19.83, 1.55, 1.8, 7.52, rern6,
2013-02-10,9.89, 28.42, 23.11, 1.63, 1.88, 8.01, rern6,
2013-02-11,9.87, 31.08, 20.60, 1.56, 1.81, 7.56, rern6,
2013-02-12,10.40, 28.33, 23.10, 1.61, 1.9, 7.87, rern6,
2013-02-13,8.91, 29.28, 16.45, 1.64, 1.9, 8.1, rern6,
2013-02-14,6.94, 27.22, 27.12, 1.58, 1.84, 7.74, rern6,
2013-02-15,9.19, 29.58, 18.01, 1.56, 1.8, 7.55, rern6,
2013-02-16,9.48, 28.31, 21.23, 1.6, 1.84, 7.74, rern6,
2013-02-17,7.79, 27.32, 19.11, 1.56, 1.83, 7.53, rern6,
2013-02-18,8.30, 28.55, 17.05, 1.56, 1.79, 7.55, rern6,
2013-02-19,7.84, 28.26, 18.90, 1.59, 1.84, 7.74, rern6,
2013-02-20,8.05, 28.48, 26.12, 1.56, 1.8, 7.53, rern6,
2013-02-21,9.11, 27.67, 20.93, 1.59, 1.88, 7.72, rern6,
2013-02-22,8.18, 27.49, 26.11, 1.6, 1.91, 7.82, rern6,
2013-02-23,8.98, 27.72, 23.55, 1.64, 2.01, 7.98, rern6,
2013-02-24,9.52, 28.27, 26.70, 1.57, 1.84, 7.61, rern6,
2013-02-25,8.83, 25.68, 25.10, 1.59, 1.85, 7.76, rern6,
2013-02-26,9.58, 26.25, 20.01, 1.57, 1.83, 7.72, rern6,
2013-02-27,10.04, 26.22, 33.18, 1.58, 1.88, 7.66, rern6,
2013-02-28,8.97, 28.82, 30.45, 1.58, 1.84, 7.73, rern6,
2013-03-01,8.45, 28.07, 14.52, 1.59, 1.86, 7.81, rern6,
2013-03-02,9.19, 29.26, 20.01, 1.61, 1.89, 7.7, rern6,
2013-03-03,7.37, 26.52, 25.67, 1.59, 1.87, 7.64, rern6,
2013-03-04,7.51, 27.35, 28.35, 1.61, 1.88, 7.79, rern6,
2013-03-05,8.69, 29.22, 24.08, 1.59, 1.83, 7.67, rern6,
2013-03-06,7.52, 27.33, 23.69, 1.63, 1.94, 7.89, rern6,
2013-03-07,9.44, 28.67, 25.51, 1.59, 1.89, 7.82, rern6,
2013-03-08,8.21, 28.67, 27.03, 1.58, 1.84, 7.63, rern6,
2013-03-09,10.30, 27.05, 29.75, 1.57, 1.83, 7.6, rern6,
2013-03-10,9.57, 28.61, 26.52, 1.57, 1.81, 7.56, rern6,
2013-03-11,8.40, 28.23, 25.06, 1.55, 1.8, 7.5, rern6,
2013-03-12,9.07, 28.43, 23.94, 1.59, 1.85, 7.86, rern6,
2013-03-13,9.23, 29.11, 24.02, 1.6, 1.88, 7.79, rern6,
2013-03-14,7.65, 29.14, 19.78, 1.59, 1.88, 7.81, rern6,
2013-03-15,8.91, 28.74, 21.37, 1.59, 1.86, 7.74, rern6,
2013-03-16,8.72, 28.15, 31.02, 1.56, 1.8, 7.52, rern6,
2013-03-17,8.41, 27.49, 16.97, 1.59, 1.86, 7.66, rern6,
2013-03-18,8.08, 28.60, 23.76, 1.59, 1.85, 7.59, rern6,
2013-03-19,9.47, 28.77, 20.74, 1.63, 1.84, 7.62, rern6,
2013-03-20,9.28, 29.23, 19.57, 1.66, 1.89, 8.03, rern6,
2013-03-21,9.05, 29.33, 24.36, 1.59, 1.89, 7.71, rern6,
2013-03-22,10.62, 25.98, 12.78, 1.61, 1.86, 7.77, rern6,
2013-03-23,9.63, 28.29, 21.10, 1.61, 1.92, 7.87, rern6,
2013-03-24,9.45, 29.79, 28.66, 1.56, 1.79, 7.47, rern6,
2013-03-25,8.83, 28.76, 22.06, 1.71, 1.9, 8.33, rern6,
2013-03-26,8.89, 28.44, 30.64, 1.57, 1.78, 7.43, rern6,
2013-03-27,10.39, 29.38, 22.26, 1.56, 1.79, 7.5, rern6,
2013-03-28,9.28, 32.45, 22.08, 1.65, 1.92, 8, rern6,
2013-03-29,8.89, 28.80, 15.16, 1.59, 1.79, 7.67, rern6,
2013-03-30,8.24, 27.79, 24.48, 1.6, 1.8, 7.68, rern6,
2013-03-31,11.35, 30.27, 31.31, 1.6, 1.8, 7.66, rern6,
2013-04-01,7.34, 28.69, 11.56, 1.66, 1.91, 8.19, rern6,
2013-04-02,8.57, 29.05, 26.77, 1.61, 1.81, 7.75, rern6,
2013-04-03,8.39, 28.02, 11.33, 1.6, 1.8, 7.72, rern6,
2013-04-04,10.13, 30.53, 14.48, 1.63, 1.82, 7.94, rern6,
2013-04-05,8.31, 26.83, 23.43, 1.62, 1.88, 7.91, rern6,
2013-04-06,9.54, 28.44, 23.39, 1.61, 1.81, 7.78, rern6,
2013-04-07,7.43, 31.05, 8.99, 1.61, 1.84, 7.88, rern6,
2013-04-08,8.50, 30.96, 16.39, 1.6, 1.81, 7.74, rern6,
2013-04-09,9.61, 27.15, 16.68, 1.61, 1.91, 7.97, rern6,
2013-04-10,11.27, 32.74, 16.18, 1.67, 2.02, 8.22, rern6,
2013-04-11,8.95, 28.51, 28.22, 1.64, 1.84, 7.93, rern6,
2013-04-12,10.16, 30.04, 20.54, 1.68, 1.89, 8.12, rern6,
2013-04-13,7.58, 28.71, 17.42, 1.61, 1.81, 7.76, rern6,
2013-04-14,7.84, 29.30, 21.25, 1.62, 1.89, 7.77, rern6,
2013-04-15,11.95, 29.86, 21.30, 1.6, 1.89, 7.87, rern6,
2013-04-16,6.12, 30.77, 30.24, 1.64, 1.93, 7.88, rern6,
2013-04-17,9.72, 30.61, 13.40, 1.77, 2.04, 8.46, rern6,
2013-04-18,9.15, 29.76, 24.50, 1.6, 1.82, 7.73, rern6,
2013-04-19,11.13, 30.53, 30.98, 1.59, 1.81, 7.71, rern6,
2013-04-20,12.13, 28.98, 13.36, 1.75, 2.22, 8.29, rern6,
2013-04-21,11.15, 36.48, 11.55, 1.72, 2.12, 8.21, rern6,
2013-04-22,9.24, 31.18, 16.04, 1.6, 1.82, 7.71, rern6,
2013-04-23,9.67, 31.94, 23.68, 1.64, 1.84, 7.85, rern6,
2013-04-24,7.89, 28.47, 30.48, 1.67, 1.9, 8.2, rern6,
2013-04-25,6.62, 32.12, 24.90, 1.7, 1.94, 8.25, rern6,
2013-04-26,6.65, 30.84, 15.58, 1.61, 1.83, 7.78, rern6,
2013-04-27,7.11, 32.22, 23.92, 1.76, 2.14, 8.68, rern6,
2013-04-28,9.91, 30.11, 36.86, 1.71, 1.9, 8.17, rern6,
2013-04-29,9.27, 26.06, 30.41, 1.7, 2.03, 8.09, rern6,
2013-04-30,10.11, 29.97, 33.90, 1.63, 1.87, 7.88, rern6,
2013-05-01,9.86, 32.62, 19.80, 1.6, 1.81, 7.73, rern6,
2013-05-02,6.72, 30.79, 18.44, 1.6, 1.84, 7.78, rern6,
2013-05-03,9.39, 32.10, 36.66, 1.65, 1.84, 8, rern6,
2013-05-04,7.63, 31.61, 19.86, 1.59, 1.79, 7.65, rern6,
2013-05-05,6.90, 34.08, 27.23, 1.69, 1.86, 8, rern6,
2013-05-06,9.52, 32.10, 19.54, 1.6, 1.8, 7.69, rern6,
2013-05-07,9.01, 37.38, 25.27, 1.63, 1.9, 7.86, rern6,
2013-05-08,9.59, 31.04, 25.91, 1.61, 1.8, 7.7, rern6,
2013-05-09,9.98, 29.54, 24.48, 1.65, 1.89, 7.94, rern6,
2013-05-10,9.28, 30.59, 15.70, 1.63, 1.87, 7.89, rern6,
2013-05-11,8.61, 30.53, 18.80, 1.86, 2.03, 8.76, rern6,
2013-05-12,7.99, 34.18, 25.90, 1.6, 1.81, 7.67, rern6,
2013-05-13,7.66, 32.25, 19.33, 1.7, 1.89, 8.01, rern6,
2013-05-14,-1.04, 31.51, 34.45, 1.63, 1.87, 7.81, rern6,
2013-05-15,10.81, 32.59, 15.80, 1.71, 1.96, 8.36, rern6,
2013-05-16,6.45, 32.26, 24.43, 1.61, 1.81, 7.71, rern6,
2013-05-17,8.97, 30.03, 27.06, 1.62, 1.87, 7.76, rern6,
2013-05-18,7.54, 31.73, 23.53, 1.6, 1.81, 7.67, rern6,
2013-05-19,10.28, 30.74, 23.69, 1.6, 1.84, 7.68, rern6,
2013-05-20,8.23, 31.45, 29.81, 1.61, 1.84, 7.74, rern6,
2013-05-21,7.39, 30.35, 22.67, 1.71, 2.07, 8.17, rern6,
2013-05-22,8.95, 31.22, 22.92, 1.71, 2.05, 8.17, rern6,
2013-05-23,9.68, 30.98, 17.06, 1.63, 1.85, 7.88, rern6,
2013-05-24,7.87, 32.38, 8.96, 1.61, 1.91, 7.77, rern6,
2013-05-25,7.72, 31.77, 15.51, 1.61, 1.82, 7.74, rern6,
2013-05-26,8.03, 31.38, -1.10, 1.68, 1.94, 7.96, rern6,
2013-05-27,9.97, 31.76, 20.94, 1.79, 2.14, 8.38, rern6,
2013-05-28,5.50, 29.40, 15.28, 1.65, 1.82, 8.02, rern6,
2013-05-29,8.66, 30.09, 13.20, 1.59, 1.83, 7.73, rern6,
2013-05-30,11.10, 32.37, 19.94, 1.59, 1.84, 7.84, rern6,
2013-05-31,10.54, 33.78, 14.30, 1.6, 1.81, 7.76, rern6,
2013-06-01,9.19, 32.05, 14.09, 1.61, 1.81, 7.82, rern6,
2013-06-02,8.68, 32.46, 19.39, 1.71, 1.89, 8.09, rern6,
2013-06-03,9.64, 31.74, 23.48, 1.65, 1.84, 7.91, rern6,
2013-06-04,11.54, 32.83, 20.10, 1.65, 1.85, 7.94, rern6,
2013-06-05,9.45, 32.50, 24.98, 1.65, 1.84, 7.9, rern6,
2013-06-06,9.60, 32.68, 17.21, 1.62, 1.83, 7.83, rern6,
2013-06-07,9.98, 30.85, 26.91, 1.64, 1.84, 7.85, rern6,
2013-06-08,10.20, 32.49, 18.36, 1.61, 1.83, 7.81, rern6,
2013-06-09,9.83, 33.54, 20.61, 1.61, 1.8, 7.74, rern6,
2013-06-10,13.48, 35.25, 26.86, 2.02, 2.3, 9.26, rern6,
2013-06-11,9.18, 31.45, 21.93, 1.7, 1.93, 8.17, rern6,
2013-06-12,8.49, 32.11, 12.95, 1.7, 1.95, 7.94, rern6,
2013-06-13,8.50, 33.20, 21.68, 1.65, 1.88, 7.9, rern6,
2013-06-14,10.07, 34.38, 21.27, 1.66, 1.84, 7.97, rern6,
2013-06-15,9.90, 33.83, 21.77, 1.6, 1.8, 7.69, rern6,
2013-06-16,8.15, 32.48, 21.43, 1.61, 1.81, 7.7, rern6,
2013-06-17,8.92, 33.20, 10.19, 1.71, 1.9, 8.05, rern6,
2013-06-18,14.22, 30.75, 37.02, 1.62, 1.88, 7.83, rern6,
2013-06-19,10.51, 32.90, 23.41, 1.77, 1.97, 8.5, rern6,
2013-06-20,12.68, 34.97, 18.33, 1.73, 1.98, 8.22, rern6,
2013-06-21,14.66, 31.14, 26.29, 1.6, 1.81, 7.69, rern6,
2013-06-22,9.02, 32.29, 19.20, 1.63, 1.8, 7.77, rern6,
2013-06-23,9.98, 35.77, 28.45, 1.62, 1.85, 7.87, rern6,
2013-06-24,12.91, 35.46, 44.00, 1.7, 1.9, 8.38, rern6,
2013-06-25,11.45, 32.62, 39.54, 1.81, 2.06, 8.59, rern6,
2013-06-26,7.13, 34.56, 24.82, 1.73, 1.94, 8.11, rern6,
2013-06-27,6.49, 32.58, 29.73, 1.59, 1.84, 7.67, rern6,
2013-06-28,10.45, 32.10, 33.56, 1.64, 1.89, 7.85, rern6,
2013-06-29,9.69, 33.86, 38.22, 1.66, 1.88, 8.02, rern6,
2013-06-30,10.19, 33.77, 29.98, 1.93, 2.12, 9.21, rern6,
2013-07-01,10.52, 32.30, 24.58, 1.63, 1.8, 7.82, rern6,
2013-07-02,10.75, 35.64, 30.10, 1.67, 1.87, 7.86, rern6,
2013-07-03,10.49, 32.63, 22.48, 1.63, 1.82, 7.7, rern6,
2013-07-04,12.22, 34.32, 24.88, 1.65, 1.93, 8.15, rern6,
2013-07-05,8.43, 34.45, 25.23, 1.61, 1.91, 7.9, rern6,
2013-07-06,10.04, 31.53, 32.59, 1.66, 1.91, 7.94, rern6,
2013-07-07,7.39, 34.75, 15.33, 1.64, 1.84, 7.92, rern6,
2013-07-08,7.98, 33.18, 13.39, 1.71, 1.83, 8.44, rern6,
2013-07-09,9.75, 35.54, 29.29, 1.62, 2, 8, rern6,
2013-07-10,11.51, 32.29, 26.32, 1.66, 1.95, 8.12, rern6,
2013-07-11,10.64, 32.75, 24.51, 1.63, 1.82, 7.88, rern6,
2013-07-12,10.65, 35.09, 24.41, 1.58, 1.83, 7.65, rern6,
2013-07-13,12.85, 34.79, 24.73, 1.63, 2, 8, rern6,
2013-07-14,6.22, 30.06, 16.84, 1.67, 1.87, 8.13, rern6,
2013-07-15,9.84, 34.52, 36.83, 1.68, 1.86, 8.18, rern6,
2013-07-16,9.05, 33.68, 21.33, 1.59, 1.81, 7.69, rern6,
2013-07-17,10.22, 33.82, 26.18, 1.58, 1.81, 7.65, rern6,
2013-07-18,13.42, 33.88, 26.89, 1.64, 1.96, 8.01, rern6,
2013-07-19,9.55, 33.65, 22.22, 1.58, 1.82, 7.66, rern6,
2013-07-20,10.71, 33.45, 28.00, 1.6, 1.89, 7.81, rern6,
2013-07-21,9.60, 32.96, 25.77, 1.7, 2.05, 8.1, rern6,
2013-07-22,13.73, 35.98, 35.20, 1.89, 2.21, 8.82, rern6,
2013-07-23,10.24, 34.58, 32.57, 1.58, 1.82, 7.65, rern6,
2013-07-24,9.38, 35.61, 20.95, 1.59, 1.9, 7.79, rern6,
2013-07-25,9.26, 35.85, 32.42, 1.6, 1.91, 7.82, rern6,
2013-07-26,9.76, 33.27, 19.48, 1.59, 1.85, 7.77, rern6,
2013-07-27,10.86, 35.18, 22.53, 1.61, 1.94, 7.88, rern6,
2013-07-28,6.57, 36.07, 49.36, 1.71, 2.05, 8.17, rern6,
2013-07-29,9.41, 35.68, 23.26, 1.65, 1.89, 8.04, rern6,
2013-07-30,9.53, 35.26, 31.28, 1.62, 1.91, 7.87, rern6,
2013-07-31,10.65, 36.27, 27.03, 1.6, 1.95, 7.96, rern6,
2013-08-01,9.47, 38.08, 21.33, 1.59, 1.85, 7.76, rern6,
2013-08-02,8.34, 34.73, 27.24, 1.59, 1.84, 7.76, rern6,
2013-08-03,10.35, 34.19, 35.71, 1.58, 1.83, 7.71, rern6,
2013-08-04,10.41, 36.20, 23.18, 1.58, 1.85, 7.72, rern6,
2013-08-05,7.84, 37.66, 23.47, 1.63, 1.87, 7.94, rern6,
2013-08-06,8.34, 33.76, 24.57, 1.6, 1.89, 7.9, rern6,
2013-08-07,7.76, 37.74, 44.96, 1.61, 1.93, 7.86, rern6,
2013-08-08,6.98, 31.75, 19.21, 1.67, 1.92, 8.31, rern6,
2013-08-09,12.16, 32.32, 27.33, 1.74, 2.05, 8.22, rern6,
2013-08-10,8.23, 35.31, 14.55, 1.79, 2.11, 8.37, rern6,
2013-08-11,10.76, 38.69, 32.79, 1.89, 2.09, 8.81, rern6,
2013-08-12,9.04, 34.55, 22.66, 1.58, 1.82, 7.69, rern6,
2013-08-13,9.94, 35.94, 18.60, 1.7, 1.93, 8.26, rern6,
2013-08-14,9.65, 34.11, 20.36, 1.63, 1.94, 8.09, rern6,
2013-08-15,9.54, 38.01, 15.49, 1.58, 1.82, 7.72, rern6,
2013-08-16,12.00, 35.43, 20.27, 1.56, 1.81, 7.61, rern6,
2013-08-17,7.32, 33.57, 1.53, 1.62, 1.87, 7.87, rern6,
2013-08-18,10.25, 35.37, 21.56, 1.61, 1.86, 7.82, rern6,
2013-08-19,9.68, 38.73, 31.98, 1.59, 1.83, 7.81, rern6,
2013-08-20,9.24, 37.79, 6.14, 1.62, 1.84, 8.05, rern6,
2013-08-21,11.89, 37.33, 16.31, 1.68, 2.05, 8.25, rern6,
2013-08-22,9.80, 36.80, 18.71, 1.58, 1.84, 7.8, rern6,
2013-08-23,8.81, 36.27, 24.85, 1.69, 1.98, 8.48, rern6,
2013-08-24,9.51, 36.45, 18.08, 1.63, 1.87, 7.9, rern6,
2013-08-25,12.28, 34.00, 29.99, 1.59, 1.83, 7.78, rern6,
2013-08-26,15.05, 37.34, 44.38, 1.63, 1.97, 8.01, rern6,
2013-08-27,6.45, 38.31, 23.39, 1.62, 1.84, 8.05, rern6,
2013-08-28,10.32, 35.60, 17.18, 1.6, 1.9, 7.86, rern6,
2013-08-29,8.06, 34.69, 21.24, 1.72, 2.16, 8.25, rern6,
2013-08-30,12.88, 37.39, 23.41, 1.7, 1.89, 8.25, rern6,
2013-08-31,11.36, 36.24, 12.84, 1.63, 1.86, 8.05, rern6,
2013-09-01,10.80, 38.78, 17.81, 1.76, 2.13, 8.5, rern6,
2013-09-02,11.34, 38.01, 21.30, 1.91, 2.3, 9.19, rern6,
2013-09-03,10.66, 36.30, 20.86, 1.81, 2.19, 8.83, rern6,
2013-09-04,8.89, 37.16, 24.57, 1.62, 1.91, 7.87, rern6,
2013-09-05,11.73, 36.49, 21.03, 1.65, 1.93, 8.21, rern6,
2013-09-06,9.16, 36.25, 29.13, 1.61, 1.9, 7.94, rern6,
2013-09-07,9.36, 36.89, 30.21, 1.61, 1.9, 7.91, rern6,
2013-09-08,10.21, 32.39, 33.62, 1.57, 1.84, 7.71, rern6,
2013-09-09,12.00, 35.23, 27.90, 1.64, 1.85, 7.95, rern6,
2013-09-10,13.76, 33.46, 33.35, 1.6, 1.91, 7.97, rern6,
2013-09-11,14.98, 36.19, 38.08, 1.65, 1.94, 7.89, rern6,
2013-09-12,10.95, 36.85, 22.84, 1.65, 2.03, 8.17, rern6,
2013-09-13,9.90, 36.64, 20.20, 1.67, 2.05, 8.17, rern6,
2013-09-14,10.08, 35.99, 24.04, 1.59, 1.9, 7.76, rern6,
2013-09-15,11.41, 35.30, 16.74, 1.59, 1.85, 7.82, rern6,
2013-09-16,10.72, 36.18, 22.18, 1.63, 1.87, 8, rern6,
2013-09-17,11.49, 36.83, 24.36, 1.62, 1.95, 7.95, rern6,
2013-09-18,9.70, 36.86, 19.87, 1.58, 1.84, 7.7, rern6,
2013-09-19,11.95, 35.61, 30.56, 1.57, 1.83, 7.64, rern6,
2013-09-20,11.76, 38.29, 36.12, 1.57, 1.83, 7.67, rern6,
2013-09-21,11.82, 35.01, 28.54, 1.59, 1.84, 7.76, rern6,
2013-09-22,11.55, 35.29, 28.30, 1.65, 1.92, 7.91, rern6,
2013-09-23,12.29, 35.03, 30.93, 1.64, 2.03, 8.09, rern6,
2013-09-24,11.82, 36.64, 29.58, 1.62, 1.91, 7.78, rern6,
2013-09-25,12.15, 36.79, 10.58, 1.58, 1.87, 7.74, rern6,
2013-09-26,10.95, 35.75, 31.53, 1.61, 1.88, 7.83, rern6,
2013-09-27,13.70, 33.88, 13.61, 1.64, 2, 7.97, rern6,
2013-09-28,10.88, 37.58, 27.11, 1.73, 2.06, 8.3, rern6,
2013-09-29,10.23, 36.03, 30.78, 1.75, 2.05, 8.76, rern6,
2013-09-30,13.54, 34.01, 22.66, 1.85, 2.32, 8.7, rern6,
2013-10-01,13.22, 35.37, 24.61, 1.58, 1.84, 7.7, rern6,
2013-10-02,13.83, 36.05, 31.92, 1.69, 2.01, 8.13, rern6,
2013-10-03,10.45, 33.57, 16.46, 1.63, 1.98, 7.95, rern6,
2013-10-04,11.52, 35.87, 12.56, 1.7, 2.13, 8.36, rern6,
2013-10-05,10.15, 37.58, 17.97, 1.58, 1.85, 7.78, rern6,
2013-10-06,11.55, 37.63, 23.74, 1.62, 1.87, 8.09, rern6,
2013-10-07,11.49, 38.77, 19.62, 1.74, 2.1, 8.61, rern6,
2013-10-08,10.03, 38.38, 19.45, 1.76, 2.27, 8.82, rern6,
2013-10-09,9.93, 37.99, 11.98, 1.6, 1.85, 7.87, rern6,
2013-10-10,9.81, 36.32, 21.02, 1.61, 1.89, 7.87, rern6,
2013-10-11,10.37, 33.97, 13.32, 1.65, 1.94, 8.36, rern6,
2013-10-12,11.21, 37.34, 23.45, 1.59, 1.89, 7.81, rern6,
2013-10-13,12.00, 36.55, 26.62, 1.78, 2.07, 8.44, rern6,
2013-10-14,11.98, 40.22, 5.16, 1.63, 1.91, 8, rern6,
2013-10-15,9.36, 39.51, 25.91, 1.62, 1.96, 7.99, rern6,
2013-10-16,11.06, 35.73, 15.33, 1.64, 1.94, 8.17, rern6,
2013-10-17,12.69, 35.19, 22.14, 1.59, 1.9, 7.79, rern6,
2013-10-18,11.45, 37.81, 26.05, 1.6, 1.89, 7.77, rern6,
2013-10-19,10.77, 40.97, 32.00, 1.58, 1.84, 7.71, rern6,
2013-10-20,9.75, 37.24, 19.37, 1.67, 1.99, 8.22, rern6,
2013-10-21,12.31, 40.12, 21.47, 1.89, 2.15, 9.07, rern6,
2013-10-22,12.15, 40.23, 13.77, 1.72, 2.1, 8.17, rern6,
2013-10-23,10.68, 38.70, 17.68, 1.61, 1.92, 7.87, rern6,
2013-10-24,12.24, 39.37, 23.35, 1.67, 1.92, 8.2, rern6,
2013-10-25,10.07, 34.82, 21.40, 1.66, 1.91, 8.01, rern6,
2013-10-26,11.82, 37.21, 16.49, 1.65, 2.03, 8.14, rern6,
2013-10-27,10.19, 37.51, 19.82, 1.69, 1.99, 8.46, rern6,
2013-10-28,13.31, 36.57, 27.55, 1.67, 1.96, 7.9, rern6,
2013-10-29,10.34, 35.78, 20.00, 1.82, 2.05, 8.59, rern6,
2013-10-30,10.57, 38.40, 21.86, 1.62, 1.93, 7.85, rern6,
2013-10-31,11.06, 40.07, 21.82, 1.61, 1.96, 8, rern6,
2013-11-01,11.22, 39.62, 23.55, 1.62, 1.88, 8.04, rern6,
2013-11-02,11.55, 37.92, 20.37, 1.63, 1.97, 7.92, rern6,
2013-11-03,12.25, 35.42, 25.96, 1.66, 2.04, 8.01, rern6,
2013-11-04,11.99, 37.72, 26.66, 1.62, 1.91, 7.89, rern6,
2013-11-05,10.70, 38.74, 16.27, 1.64, 1.98, 7.95, rern6,
2013-11-06,11.29, 40.43, 28.05, 1.67, 2.06, 8.45, rern6,
2013-11-07,9.30, 39.14, 19.09, 1.7, 2.12, 8.47, rern6,
2013-11-08,10.37, 40.62, 24.43, 1.63, 1.86, 7.88, rern6,
2013-11-09,12.12, 39.81, 22.57, 1.72, 2.26, 8.54, rern6,
2013-11-10,10.16, 41.34, 6.62, 1.79, 2.16, 8.35, rern6,
2013-11-11,9.62, 39.97, 18.50, 1.59, 1.93, 7.83, rern6,
2013-11-12,10.05, 40.81, 10.89, 1.66, 1.94, 7.98, rern6,
2013-11-13,10.74, 39.57, 19.03, 1.65, 1.96, 7.97, rern6,
2013-11-14,9.99, 39.66, 16.34, 1.6, 1.87, 7.78, rern6,
2013-11-15,10.41, 39.87, 22.90, 1.7, 1.97, 8.56, rern6,
2013-11-16,10.98, 40.97, 9.67, 1.81, 2.13, 8.89, rern6,
2013-11-17,11.17, 39.46, 17.25, 1.61, 1.86, 7.83, rern6,
2013-11-18,9.69, 40.28, 19.84, 1.65, 1.99, 8.07, rern6,
2013-11-19,5.27, 39.89, 27.84, 1.73, 2.16, 8.6, rern6,
