PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, LVEG
Station name, LaVega          
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, LVEG.cwu.nam08.pos
Offset from source file, 5.29 mm North, 18.67 mm East, 9.81 mm Vertical
Reference position, 19.2227153684 North Latitude, -70.5310861961 East Longitude, 78.57825 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2014-02-17,11.29, 30.08, 23.60, 1.65, 1.86, 7.84, rern6,
2014-02-18,10.35, 31.43, 14.94, 1.67, 1.84, 7.91, rern6,
2014-02-19,10.00, 31.87, 18.87, 1.67, 1.83, 7.86, rern6,
2014-02-20,11.87, 31.82, 21.23, 1.64, 1.82, 7.68, rern6,
2014-02-21,10.13, 30.53, 14.75, 1.69, 1.96, 7.79, rern6,
2014-02-22,9.23, 30.84, 5.95, 1.63, 1.82, 7.69, rern6,
2014-02-23,12.28, 28.63, 24.04, 1.71, 1.91, 7.85, rern6,
2014-02-24,9.65, 29.37, 11.87, 1.63, 1.85, 7.62, rern6,
2014-02-25,11.08, 31.46, 23.09, 1.67, 1.9, 7.9, rern6,
2014-02-26,9.50, 32.27, 7.48, 1.69, 1.83, 8.02, rern6,
2014-02-27,9.44, 30.70, 22.43, 1.65, 1.85, 7.83, rern6,
2014-02-28,10.94, 31.28, 17.93, 1.76, 1.92, 7.97, rern6,
2014-03-01,8.23, 30.12, 23.80, 1.69, 1.86, 7.91, rern6,
2014-03-02,10.45, 26.80, 1.89, 1.67, 1.83, 7.9, rern6,
2014-03-03,7.16, 30.32, 16.30, 1.89, 2.03, 8.65, rern6,
2014-03-04,8.97, 31.18, 4.57, 1.72, 1.92, 8.07, rern6,
2014-03-05,10.47, 32.11, 11.31, 1.68, 1.87, 7.96, rern6,
2014-03-06,9.17, 30.39, 13.50, 1.62, 1.81, 7.57, rern6,
2014-03-07,10.31, 29.48, 13.82, 1.76, 1.97, 8.18, rern6,
2014-03-08,9.41, 30.24, 14.54, 1.7, 1.85, 8.24, rern6,
2014-03-09,10.32, 29.57, 13.90, 1.62, 1.8, 7.67, rern6,
2014-03-10,9.31, 30.41, 17.12, 1.63, 1.81, 7.7, rern6,
2014-03-11,10.22, 30.28, 22.37, 1.62, 1.79, 7.62, rern6,
2014-03-12,10.43, 30.71, 19.65, 1.61, 1.77, 7.49, rern6,
2014-03-13,9.58, 31.52, 22.11, 1.64, 1.9, 7.83, rern6,
2014-03-14,13.26, 33.71, 13.44, 1.86, 2.16, 8.87, rern6,
2014-03-15,6.92, 30.44, 8.41, 1.64, 1.83, 7.76, rern6,
2014-03-16,10.94, 32.30, 23.62, 1.62, 1.83, 7.72, rern6,
2014-03-17,9.31, 31.68, 21.59, 1.65, 1.78, 7.6, rern6,
2014-03-18,10.86, 30.96, 19.57, 1.61, 1.79, 7.6, rern6,
2014-03-19,9.59, 29.96, 18.16, 1.6, 1.78, 7.52, rern6,
2014-03-20,9.53, 32.71, 24.47, 1.66, 1.83, 7.74, rern6,
2014-03-21,9.31, 31.82, 28.88, 1.62, 1.79, 7.64, rern6,
2014-03-22,10.15, 29.45, 12.90, 1.63, 1.8, 7.69, rern6,
2014-03-23,12.79, 31.81, 20.09, 1.68, 1.95, 7.82, suppf,
2014-03-24,11.32, 29.53, 17.74, 1.68, 1.98, 7.93, suppf,
2014-03-25,11.76, 30.70, 18.58, 1.68, 1.97, 7.81, suppf,
2014-03-26,7.34, 33.15, 21.19, 1.7, 2.01, 7.93, suppf,
2014-03-27,11.54, 31.51, 20.19, 1.66, 1.98, 7.89, suppf,
2014-03-28,9.86, 31.30, 15.07, 1.65, 1.94, 7.76, suppf,
2014-03-29,10.93, 29.65, 23.22, 1.66, 1.97, 7.81, suppf,
2014-03-30,10.48, 29.26, 24.79, 1.68, 2, 7.88, suppf,
2014-03-31,10.17, 35.19, 16.36, 5.12, 10.55, 48.45, suppf,
2014-04-01,18.64, 23.56, 131.83, 8.64, 8.32, 75.67, suppf,
2014-04-02,5.38, 20.85, -14.20, 12.45, 10.62, 49.24, suppf,
2014-04-03,-5.05, 47.39, 45.87, 16.07, 16.68, 66.38, suppf,
2014-04-04,-9.14, 37.29, -7.68, 18.19, 12.21, 45.18, suppf,
2014-04-05,5.94, 32.32, 6.69, 19.97, 13.79, 44.14, suppf,
2014-04-06,8.34, 34.03, 10.56, 1.69, 2.03, 8, suppf,
2014-04-07,8.20, 30.28, 15.74, 1.71, 2.01, 8.13, suppf,
2014-04-08,11.61, 32.04, 15.49, 1.72, 2.09, 8.34, suppf,
2014-04-09,10.62, 32.10, 16.40, 1.69, 1.97, 7.88, suppf,
2014-04-10,8.05, 32.07, 18.37, 1.71, 2.06, 8.05, suppf,
2014-04-11,9.53, 30.95, 17.69, 1.72, 2.06, 8.06, suppf,
2014-04-12,8.02, 31.33, 14.57, 1.71, 1.99, 7.96, suppf,
2014-04-13,9.87, 33.10, 19.81, 1.71, 1.98, 8.08, suppf,
2014-04-14,9.19, 33.25, 23.79, 1.81, 2.06, 8.6, suppf,
2014-04-15,9.11, 31.93, 31.84, 1.73, 2.1, 8.08, suppf,
2014-04-16,10.47, 32.83, 20.64, 1.72, 2.06, 8.01, suppf,
2014-04-17,12.14, 30.31, 25.27, 1.68, 2.02, 7.92, suppf,
2014-04-18,12.11, 31.60, 18.25, 1.72, 2.08, 8.18, suppf,
2014-04-19,9.75, 33.08, 22.18, 1.67, 2, 7.87, suppf,
2014-04-20,10.74, 32.44, 11.54, 1.66, 1.98, 7.9, suppf,
2014-04-21,10.33, 34.84, 19.87, 1.73, 2, 8.03, suppf,
2014-04-22,10.08, 29.78, 29.10, 1.74, 2.09, 8.15, suppf,
2014-04-23,12.89, 31.92, -5.99, 1.87, 2.28, 8.91, suppf,
2014-04-24,12.15, 35.38, 14.17, 1.78, 2.14, 8.45, suppf,
2014-04-25,11.80, 33.62, 25.39, 1.77, 2.07, 8.55, suppf,
2014-04-26,11.54, 34.88, 13.35, 1.66, 1.97, 7.84, suppf,
2014-04-27,10.67, 35.43, 17.56, 1.7, 1.98, 7.92, suppf,
2014-04-28,9.52, 31.95, 21.37, 1.72, 2.08, 8.02, suppf,
2014-04-29,12.54, 33.52, 31.49, 1.98, 2.39, 9.38, suppf,
2014-04-30,9.67, 32.51, 15.40, 1.77, 2.16, 8.44, suppf,
2014-05-01,9.78, 34.91, 12.63, 1.78, 2.2, 8.3, suppf,
2014-05-02,8.44, 34.46, 8.74, 1.69, 2.05, 7.93, suppf,
2014-05-03,10.24, 34.20, 1.08, 1.68, 1.98, 7.95, suppf,
2014-05-04,10.38, 30.92, 3.17, 1.82, 2.11, 8.86, suppf,
2014-05-05,9.69, 32.75, 27.82, 1.65, 1.95, 7.69, suppf,
2014-05-06,13.24, 34.90, 14.45, 1.68, 1.98, 7.78, suppf,
2014-05-07,13.54, 33.57, 13.14, 1.69, 2.02, 7.87, suppf,
2014-05-08,12.68, 35.12, 34.90, 1.82, 2.14, 8.52, suppf,
2014-05-09,13.69, 28.19, 19.03, 1.73, 2.08, 7.97, suppf,
2014-05-10,5.46, 35.36, -4.32, 1.67, 2.06, 7.91, suppf,
2014-05-11,24.60, 88.20, -36.94, 189.76, 273.55, 432.46, suppf,
2014-05-12,0.79, 40.28, -11.85, 334.72, 337.12, 762.68, suppf,
2014-05-13,11.30, 35.72, 14.71, 1.73, 2.11, 7.97, suppf,
2014-05-14,9.61, 35.09, 23.34, 1.7, 2.02, 8, suppf,
2014-05-15,14.79, 37.32, 16.21, 1.74, 2.02, 8.06, suppf,
2014-05-16,11.10, 34.05, 7.21, 1.63, 1.99, 7.75, suppf,
2014-05-17,11.10, 33.04, 9.86, 1.71, 2, 7.89, suppf,
2014-05-18,13.82, 33.39, 18.34, 1.71, 2.01, 8.14, suppf,
2014-05-19,16.83, 30.85, 44.92, 219.37, 258.26, 289.67, suppf,
2014-05-20,11.38, 33.62, 16.24, 1.77, 2.21, 8.38, suppf,
2014-05-21,11.06, 33.38, 18.14, 1.88, 2.13, 8.73, suppf,
2014-05-22,9.84, 35.71, 5.04, 1.73, 2.05, 8.11, suppf,
2014-05-23,10.26, 31.55, 17.03, 1.74, 2.05, 8.12, suppf,
2014-05-24,10.93, 35.54, 7.98, 1.71, 1.96, 7.82, suppf,
2014-05-25,6.75, 33.01, 3.47, 1.69, 1.97, 7.89, suppf,
2014-05-26,8.09, 31.43, 15.74, 1.74, 2.06, 8.23, suppf,
2014-05-27,7.95, 33.25, 14.12, 1.72, 2.03, 8.02, suppf,
2014-05-28,3.78, 31.49, 2.83, 1.75, 2.11, 8.07, suppf,
2014-05-29,6.72, 33.90, 2.14, 1.69, 2.02, 8.01, suppf,
2014-05-30,6.41, 32.06, 16.76, 1.73, 2, 7.96, suppf,
2014-05-31,6.98, 33.54, 18.32, 1.7, 2.01, 7.91, suppf,
2014-06-01,8.14, 32.01, 16.40, 1.75, 2.06, 8.39, suppf,
2014-06-02,6.17, 31.86, 7.07, 1.78, 2.11, 8.47, suppf,
2014-06-03,9.93, 34.33, 6.50, 1.71, 2.02, 8, suppf,
2014-06-04,11.18, 30.11, 14.26, 1.71, 2, 7.95, suppf,
2014-06-05,6.93, 33.11, 11.25, 1.7, 1.97, 7.88, suppf,
2014-06-06,6.94, 29.24, 6.08, 1.75, 2.05, 8.29, suppf,
2014-06-07,10.98, 33.75, 16.05, 1.67, 1.99, 7.93, suppf,
2014-06-08,9.41, 31.97, 12.86, 1.64, 1.96, 7.77, suppf,
2014-06-09,9.14, 30.05, 17.55, 1.68, 1.95, 7.82, suppf,
2014-06-10,9.07, 32.08, 8.48, 1.68, 2.02, 7.98, suppf,
2014-06-11,10.58, 32.52, 18.38, 1.74, 2.13, 8.17, suppf,
2014-06-12,7.39, 32.88, 9.58, 1.75, 2.08, 8.15, suppf,
2014-06-13,7.21, 31.59, 10.87, 1.71, 2.06, 7.96, suppf,
2014-06-14,8.90, 31.64, 16.74, 1.74, 2.11, 8.1, suppf,
2014-06-15,5.92, 30.12, 31.41, 1.72, 2.07, 8.08, suppf,
2014-06-16,9.42, 32.50, 9.60, 1.72, 2.1, 8.22, suppf,
2014-06-17,6.51, 30.72, 8.91, 1.73, 2.06, 8.2, suppf,
2014-06-18,8.29, 31.32, -2.02, 1.68, 2.03, 7.85, suppf,
2014-06-19,7.98, 30.46, 29.38, 1.79, 2.05, 8.21, suppf,
2014-06-20,4.47, 33.17, 10.73, 1.7, 2, 7.98, suppf,
2014-06-21,7.75, 31.35, 18.89, 1.61, 1.93, 7.62, suppf,
2014-06-22,12.45, 34.14, 29.76, 1.62, 1.93, 7.64, suppf,
2014-06-23,7.05, 35.00, 9.48, 1.68, 2.07, 8.07, suppf,
2014-06-24,8.91, 32.00, 12.83, 1.62, 1.96, 7.61, suppf,
2014-06-25,9.01, 37.96, 11.35, 1.65, 2.04, 7.88, suppf,
2014-06-26,9.49, 33.38, 17.24, 1.66, 2, 7.86, suppf,
2014-06-27,8.36, 34.72, 10.16, 1.65, 1.98, 7.65, suppf,
2014-06-28,9.39, 34.23, 7.44, 1.62, 1.93, 7.65, suppf,
2014-06-29,10.60, 32.62, 20.03, 1.62, 1.91, 7.48, suppf,
2014-06-30,11.81, 34.33, 18.95, 1.61, 1.95, 7.62, suppf,
2014-07-01,10.98, 32.92, 2.81, 1.78, 2.12, 7.82, suppf,
2014-07-02,8.74, 34.31, 13.84, 1.6, 1.93, 7.53, suppf,
2014-07-03,8.78, 33.48, 11.32, 1.71, 2.1, 8.13, suppf,
2014-07-04,10.07, 34.19, 13.31, 1.67, 2.02, 8.16, suppf,
2014-07-05,7.17, 36.46, 2.05, 1.61, 1.9, 7.53, suppf,
2014-07-06,6.50, 37.35, 1.10, 1.63, 1.91, 7.8, suppf,
2014-07-07,11.12, 34.07, 26.60, 1.62, 1.94, 7.67, suppf,
2014-07-08,10.15, 36.10, 23.35, 1.63, 1.93, 7.66, suppf,
2014-07-09,8.81, 34.06, 10.02, 1.71, 2.02, 8.14, suppf,
2014-07-10,11.69, 33.69, 23.53, 1.69, 1.97, 8.07, suppf,
2014-07-11,12.57, 41.51, -1.63, 42.3, 14.11, 61.52, suppf,
2014-07-12,9.39, 33.70, 14.54, 1.67, 1.99, 7.71, suppf,
2014-07-13,8.80, 36.00, 19.89, 1.64, 1.94, 7.71, suppf,
2014-07-14,9.74, 35.88, 16.19, 1.6, 1.91, 7.52, suppf,
2014-07-15,11.66, 36.18, 29.26, 1.63, 1.94, 7.58, suppf,
2014-07-16,10.50, 35.88, 29.18, 1.61, 1.95, 7.59, suppf,
2014-07-17,8.29, 35.36, 16.51, 1.64, 2.01, 7.68, suppf,
2014-07-18,10.07, 35.34, 21.85, 1.6, 1.96, 7.57, suppf,
2014-07-19,11.05, 35.99, 21.34, 1.65, 1.94, 7.74, suppf,
2014-07-20,11.64, 34.29, 18.27, 1.64, 2.03, 7.72, suppf,
2014-07-21,9.11, 34.10, 14.20, 1.62, 1.97, 7.78, suppf,
2014-07-22,12.41, 33.17, 13.31, 1.63, 2, 7.88, suppf,
2014-07-23,8.71, 35.30, 5.52, 1.59, 1.92, 7.48, suppf,
2014-07-24,10.23, 32.17, 29.09, 1.64, 1.97, 7.86, suppf,
2014-07-25,12.67, 34.21, 18.56, 1.65, 1.96, 7.78, suppf,
2014-07-26,12.83, 32.95, 21.64, 1.59, 1.92, 7.47, suppf,
2014-07-27,10.80, 34.55, 12.43, 1.59, 1.93, 7.51, suppf,
2014-07-28,10.50, 32.39, 21.98, 1.59, 1.88, 7.33, suppf,
2014-07-29,13.58, 30.69, 9.82, 1.68, 2.06, 7.81, suppf,
2014-07-30,13.04, 32.62, 25.95, 1.6, 1.92, 7.46, suppf,
2014-07-31,10.50, 33.40, 8.11, 1.7, 1.96, 8.1, suppf,
2014-08-01,10.43, 33.03, 6.67, 1.65, 2, 7.74, suppf,
2014-08-02,10.31, 34.15, 17.83, 1.64, 2, 7.73, suppf,
2014-08-03,10.76, 34.85, 24.09, 1.65, 1.99, 7.8, suppf,
2014-08-04,10.04, 34.58, 12.36, 1.64, 1.93, 7.62, suppf,
2014-08-05,9.61, 31.34, 19.54, 1.64, 1.97, 7.74, suppf,
2014-08-06,9.02, 37.12, 1.60, 1.64, 2.07, 7.77, suppf,
2014-08-07,8.79, 34.69, 13.43, 1.7, 2.04, 8.04, suppf,
2014-08-08,8.41, 35.93, -5.86, 1.62, 1.92, 7.55, suppf,
2014-08-09,13.57, 34.69, 22.24, 1.67, 1.98, 7.77, suppf,
2014-08-10,9.51, 33.26, 14.68, 1.63, 1.99, 7.67, suppf,
2014-08-11,13.00, 34.82, 19.85, 1.61, 1.97, 7.61, suppf,
2014-08-12,11.56, 31.55, 14.57, 1.73, 2.12, 8.07, suppf,
2014-08-13,11.02, 34.80, 9.58, 1.61, 1.95, 7.62, suppf,
2014-08-14,11.24, 35.70, 25.42, 1.65, 2.03, 7.84, suppf,
2014-08-15,10.62, 36.02, 19.22, 1.63, 1.93, 7.56, suppf,
2014-08-16,12.24, 34.03, 11.25, 1.71, 2.14, 8.13, suppf,
2014-08-17,12.40, 29.76, 27.48, 1.63, 2.04, 7.77, suppf,
2014-08-18,14.12, 34.98, 21.19, 1.62, 2.01, 7.61, suppf,
2014-08-19,11.56, 32.31, 27.08, 1.66, 1.93, 7.7, suppf,
2014-08-20,12.29, 31.79, 13.63, 1.8, 2.14, 8.17, suppf,
2014-08-21,12.16, 35.74, 14.63, 1.61, 1.96, 7.55, suppf,
2014-08-22,13.86, 37.05, 42.04, 1.72, 2.06, 8.2, suppf,
2014-08-23,11.48, 32.15, 28.98, 1.6, 1.94, 7.48, suppf,
2014-08-24,9.89, 33.36, 28.90, 1.61, 1.95, 7.54, suppf,
2014-08-25,11.14, 33.84, 17.75, 1.66, 2, 7.94, suppf,
2014-08-26,12.98, 34.32, 23.53, 1.65, 2, 7.93, suppf,
2014-08-27,13.11, 39.48, 18.16, 1.7, 2.05, 8.24, suppf,
2014-08-28,16.34, 37.28, 23.12, 1.6, 1.96, 7.5, suppf,
2014-08-29,12.22, 35.13, 25.08, 1.64, 2.09, 7.82, suppf,
2014-08-30,12.47, 34.18, 24.22, 1.61, 1.98, 7.62, suppf,
2014-08-31,11.04, 34.33, 24.11, 1.66, 2.01, 7.74, suppf,
2014-09-01,12.23, 33.97, 19.14, 1.6, 1.9, 7.43, suppf,
2014-09-02,12.16, 34.82, 23.66, 1.6, 1.96, 7.53, suppf,
2014-09-03,10.14, 36.33, 25.20, 1.59, 1.92, 7.45, suppf,
2014-09-04,10.55, 33.83, 10.53, 1.66, 2.01, 7.78, suppf,
2014-09-05,11.28, 38.37, 25.83, 1.64, 2.05, 7.8, suppf,
2014-09-06,10.34, 35.86, 19.16, 1.63, 2.02, 7.79, suppf,
2014-09-07,9.01, 34.02, 25.18, 1.65, 2.01, 7.85, suppf,
2014-09-08,10.45, 37.87, 16.66, 1.63, 1.98, 7.65, suppf,
2014-09-09,11.85, 36.90, 23.27, 1.63, 2.05, 7.76, suppf,
2014-09-10,11.29, 34.77, 26.23, 1.61, 1.97, 7.64, suppf,
2014-09-11,10.66, 37.08, 17.66, 1.61, 1.91, 7.53, suppf,
2014-09-12,10.68, 32.98, 15.48, 1.64, 1.94, 7.89, suppf,
2014-09-13,11.56, 36.11, 13.93, 1.6, 1.93, 7.62, suppf,
2014-09-14,9.96, 36.11, 26.25, 1.66, 1.99, 7.95, suppf,
2014-09-15,7.63, 31.56, 28.17, 2.87, 2.96, 12.44, suppf,
2014-09-16,10.88, 34.13, 16.47, 1.74, 2.16, 8.62, suppf,
2014-09-17,12.10, 35.38, 23.49, 1.61, 1.97, 7.62, suppf,
2014-09-18,11.21, 33.56, 17.79, 1.61, 1.95, 7.64, suppf,
2014-09-19,9.46, 35.91, 19.25, 1.66, 2.08, 7.89, suppf,
2014-09-20,11.87, 33.61, 16.34, 1.59, 1.93, 7.54, suppf,
2014-09-21,12.41, 34.82, 30.46, 1.63, 1.9, 7.58, suppf,
2014-09-22,15.49, 34.06, 15.81, 1.65, 2.05, 7.88, suppf,
2014-09-23,10.81, 33.04, 24.27, 1.62, 1.92, 7.76, suppf,
2014-09-24,12.38, 32.72, 24.34, 1.58, 1.86, 7.44, suppf,
2014-09-25,7.66, 33.84, 29.21, 1.62, 1.91, 7.67, suppf,
2014-09-26,12.58, 35.80, 18.34, 1.78, 2.26, 8.65, suppf,
2014-09-27,14.24, 36.21, 22.06, 1.66, 2.04, 8.04, suppf,
2014-09-28,11.58, 38.30, 24.60, 1.84, 2.31, 9.08, suppf,
2014-09-29,11.46, 35.78, 21.24, 1.64, 1.88, 7.9, suppf,
2014-09-30,13.00, 37.31, 25.53, 1.6, 1.89, 7.52, suppf,
2014-10-01,13.10, 38.33, 18.67, 1.58, 1.87, 7.48, suppf,
2014-10-02,12.62, 37.70, 20.69, 1.63, 1.99, 7.67, suppf,
2014-10-03,12.04, 36.69, 17.67, 1.63, 1.91, 7.59, suppf,
2014-10-04,11.08, 38.29, 19.46, 1.59, 1.86, 7.43, suppf,
2014-10-05,10.85, 36.57, 19.89, 1.62, 1.93, 7.57, suppf,
2014-10-06,12.94, 36.50, 23.57, 1.59, 1.84, 7.48, suppf,
2014-10-07,12.01, 36.80, 15.64, 1.61, 1.87, 7.51, suppf,
2014-10-08,13.40, 38.75, 14.26, 1.6, 1.87, 7.45, suppf,
2014-10-09,12.81, 41.23, 30.32, 1.6, 1.84, 7.47, suppf,
2014-10-10,11.77, 38.18, 23.98, 1.62, 1.91, 7.56, suppf,
2014-10-11,10.77, 36.74, 16.41, 1.59, 1.85, 7.41, suppf,
2014-10-12,11.78, 37.11, 18.75, 1.73, 2.04, 8.2, suppf,
2014-10-13,13.12, 37.05, 32.77, 1.6, 1.76, 7.38, suppf,
2014-10-14,13.28, 37.76, 24.64, 1.69, 2.02, 7.92, suppf,
2014-10-15,10.56, 38.48, 21.75, 1.6, 1.75, 7.31, suppf,
2014-10-16,10.30, 39.67, 27.15, 1.67, 1.96, 7.75, suppf,
2014-10-17,12.01, 37.76, 28.69, 1.59, 1.74, 7.29, suppf,
2014-10-18,11.56, 40.01, 17.89, 1.64, 1.78, 7.43, suppf,
2014-10-19,11.44, 38.31, 22.25, 1.81, 2.08, 8.41, suppf,
2014-10-20,10.44, 37.56, 22.49, 1.73, 1.95, 8.2, suppf,
2014-10-21,10.65, 40.01, 16.18, 1.62, 1.8, 7.46, suppf,
2014-10-22,11.41, 38.65, 15.44, 1.61, 1.8, 7.42, suppf,
2014-10-23,10.76, 38.81, 16.89, 1.61, 1.81, 7.45, suppf,
2014-10-24,10.96, 37.22, 17.02, 1.62, 1.8, 7.48, suppf,
2014-10-25,11.90, 36.92, 30.39, 1.65, 1.81, 7.47, suppf,
2014-10-26,11.24, 43.12, 24.75, 1.8, 2.08, 8.49, suppf,
2014-10-27,13.03, 37.14, 30.74, 1.83, 2, 8.64, suppf,
2014-10-28,10.52, 38.61, 19.61, 1.73, 1.98, 8.19, suppf,
2014-10-29,9.37, 40.20, 17.68, 1.71, 1.95, 8.03, suppf,
2014-10-30,10.89, 38.80, 18.86, 1.59, 1.73, 7.35, suppf,
2014-10-31,9.87, 40.41, 16.08, 1.72, 1.81, 8.02, suppf,
2014-11-01,10.48, 42.17, 14.65, 1.83, 1.9, 8.63, suppf,
2014-11-02,10.09, 38.60, 10.51, 1.7, 1.86, 7.94, suppf,
2014-11-03,9.19, 42.21, 17.27, 1.6, 1.71, 7.57, suppf,
2014-11-04,13.40, 38.88, 1.59, 1.61, 1.79, 7.7, suppf,
2014-11-05,11.04, 37.75, 18.92, 1.59, 1.72, 7.53, suppf,
2014-11-06,12.07, 41.75, 25.43, 1.67, 1.95, 7.95, suppf,
2014-11-07,10.30, 39.01, 20.20, 1.59, 1.7, 7.48, suppf,
2014-11-08,9.78, 40.00, 22.62, 1.59, 1.71, 7.53, suppf,
2014-11-09,11.00, 39.21, 12.50, 1.69, 1.84, 8.03, suppf,
2014-11-10,12.00, 38.01, 14.38, 1.66, 1.76, 7.62, suppf,
2014-11-11,11.74, 36.57, 24.65, 1.64, 1.74, 7.55, suppf,
2014-11-12,8.85, 39.47, 23.11, 1.71, 1.92, 8.13, suppf,
2014-11-13,7.86, 42.47, 13.88, 1.7, 1.77, 7.77, suppf,
2014-11-14,9.39, 40.27, 22.39, 1.63, 1.75, 7.61, suppf,
2014-11-15,9.64, 38.30, 18.68, 1.63, 1.74, 7.56, suppf,
2014-11-16,11.76, 37.96, 30.91, 1.64, 1.79, 7.66, suppf,
2014-11-17,8.89, 39.31, 12.14, 1.65, 1.73, 7.57, suppf,
2014-11-18,7.68, 41.06, 12.07, 1.74, 1.9, 8.07, suppf,
2014-11-19,9.89, 36.53, 9.92, 1.8, 1.96, 8.37, suppf,
2014-11-20,10.32, 37.91, 33.07, 1.8, 1.97, 8.25, suppf,
2014-11-21,10.15, 39.78, 19.15, 1.72, 1.86, 7.99, suppf,
2014-11-22,10.66, 34.54, 32.10, 1.7, 1.86, 7.8, suppf,
2014-11-23,8.92, 38.55, 21.01, 1.67, 1.8, 7.75, suppf,
2014-11-24,12.98, 37.85, 11.52, 1.71, 1.82, 8.11, suppf,
2014-11-25,7.33, 40.36, 16.34, 1.65, 1.79, 7.65, suppf,
2014-11-26,10.79, 35.78, 17.42, 1.67, 1.84, 7.78, suppf,
2014-11-27,9.37, 39.07, 19.61, 1.7, 1.94, 7.97, suppf,
2014-11-28,8.46, 39.58, 20.85, 1.66, 1.77, 7.65, suppf,
2014-11-29,10.03, 39.47, 20.17, 1.66, 1.76, 7.6, suppf,
2014-11-30,13.05, 38.96, 20.10, 1.68, 1.78, 7.72, suppf,
2014-12-01,8.41, 38.07, 12.80, 1.65, 1.78, 7.56, suppf,
2014-12-02,12.03, 40.31, 7.14, 1.63, 1.84, 7.78, suppf,
2014-12-03,9.60, 39.66, 21.44, 1.63, 1.76, 7.65, suppf,
2014-12-04,10.69, 39.16, 18.08, 1.67, 1.8, 7.78, suppf,
2014-12-05,10.36, 37.71, 14.77, 1.62, 1.76, 7.6, suppf,
2014-12-06,10.85, 41.42, 22.85, 1.67, 1.8, 7.8, suppf,
2014-12-07,10.35, 38.75, 4.21, 1.65, 1.75, 7.59, suppf,
2014-12-08,9.85, 39.03, 12.90, 1.66, 1.83, 7.72, suppf,
2014-12-09,10.76, 38.96, 8.24, 1.66, 1.79, 7.77, suppf,
2014-12-10,12.41, 40.55, 29.54, 1.94, 2.1, 9.24, suppf,
2014-12-11,10.47, 37.35, 13.66, 1.68, 1.82, 7.96, suppf,
2014-12-12,9.72, 39.69, 17.73, 1.64, 1.78, 7.65, suppf,
2014-12-13,9.99, 38.41, 10.22, 1.61, 1.73, 7.48, suppf,
2014-12-14,9.35, 38.96, 22.39, 1.68, 1.78, 7.66, suppf,
2014-12-15,11.28, 37.97, 22.85, 1.63, 1.76, 7.56, suppf,
2014-12-16,11.88, 38.45, 21.15, 1.63, 1.77, 7.58, suppf,
2014-12-17,11.36, 39.03, 20.95, 1.7, 1.79, 7.74, suppf,
2014-12-18,9.80, 39.37, 17.90, 1.65, 1.77, 7.61, suppf,
2014-12-19,9.04, 39.81, 15.41, 1.67, 1.74, 7.57, suppf,
2014-12-20,9.54, 40.11, 19.98, 1.68, 1.77, 7.67, suppf,
2014-12-21,11.54, 39.38, 19.56, 1.61, 1.73, 7.47, suppf,
2014-12-22,10.99, 38.45, 25.00, 1.74, 1.78, 8.06, suppf,
2014-12-23,11.46, 40.42, 21.85, 1.61, 1.73, 7.47, suppf,
2014-12-24,11.55, 39.48, 27.29, 1.62, 1.72, 7.45, suppf,
2014-12-25,12.03, 38.69, 30.26, 1.68, 1.82, 7.78, suppf,
2014-12-26,8.53, 40.38, 14.45, 1.64, 1.76, 7.61, suppf,
2014-12-27,12.94, 40.32, 26.83, 1.61, 1.73, 7.43, suppf,
2014-12-28,10.55, 41.76, 24.16, 1.6, 1.72, 7.42, suppf,
2014-12-29,9.34, 41.28, 25.10, 1.61, 1.75, 7.44, suppf,
2014-12-30,9.58, 41.63, 22.15, 1.61, 1.74, 7.45, suppf,
2014-12-31,12.66, 38.35, 19.06, 1.7, 1.8, 7.76, suppf,
2015-01-01,12.77, 41.79, 29.87, 1.74, 2, 8.1, suppf,
2015-01-02,12.17, 38.75, 13.78, 1.69, 1.96, 7.95, suppf,
2015-01-03,11.35, 37.91, 23.73, 1.61, 1.77, 7.44, suppf,
2015-01-04,8.50, 40.66, 20.37, 1.68, 1.85, 7.91, suppf,
2015-01-05,7.03, 42.95, 8.10, 1.67, 1.8, 7.71, suppf,
2015-01-06,7.82, 41.42, 19.37, 1.67, 1.8, 7.67, suppf,
2015-01-07,10.93, 41.95, 27.69, 1.71, 1.86, 7.93, suppf,
2015-01-08,9.13, 41.26, 22.24, 1.64, 1.83, 7.65, suppf,
2015-01-09,12.82, 41.80, 44.64, 1.82, 1.89, 8.42, suppf,
2015-01-10,11.56, 41.31, 17.71, 1.68, 1.79, 7.71, suppf,
2015-01-11,10.22, 39.98, 21.52, 1.66, 1.78, 7.67, suppf,
2015-01-12,10.37, 40.05, 23.95, 1.65, 1.81, 7.73, suppf,
2015-01-13,7.14, 41.41, 17.92, 1.65, 1.81, 7.64, suppf,
2015-01-14,10.53, 41.03, 19.15, 1.66, 1.81, 7.69, suppf,
2015-01-15,10.86, 42.73, 20.50, 1.67, 1.88, 7.83, suppf,
2015-01-16,10.95, 40.28, 20.26, 1.73, 1.93, 8.02, suppf,
2015-01-17,11.04, 40.76, 22.22, 1.65, 1.81, 7.68, suppf,
